,Ids,Dice_1,Dice_2,Hausdorff95_1,Hausdorff95_2,Sensitivity_1,Sensitivity_2,Specificity_1,Specificity_2,Surface_dice_1,Surface_dice_2,Precision_1,Precision_2
0,Patient_98613,0.8243705223104135,0.9966277788147111,10.44030650891055,1.7320508075688772,0.722387204334688,0.9993366574863268,0.9993366574863268,0.722387204334688,0.3419655071537048,0.9536425433708975,0.9598823122187609,0.9939335462313074
0,832_19_4,0.824903610961403,0.9990487353371567,5.0990195135927845,0.0,0.9476353764823546,0.9983462761560143,0.9983462761560143,0.9476353764823546,0.49942328240143474,0.9827605271809624,0.7303174894476051,0.9997521837469051
0,1733_18,0.7688397462060776,0.9978874545658617,9.433981132056603,0.0,0.7607479837969479,0.9979844651207902,0.9979844651207902,0.7607479837969479,0.3548043835101062,0.9684256561777081,0.777105496730964,0.9977904628692088
0,826_18_4,0.8511930316108186,0.9969897058292496,9.055385138137417,1.4142135623730951,0.7604784375078857,0.9994013646274766,0.9994013646274766,0.7604784375078857,0.3260091031464639,0.9546975543006904,0.9664808769105451,0.9945896581760627
0,778_19,0.5276871845926739,0.9968977677141003,30.0,1.0,0.9132010456273765,0.9941412152632867,0.9941412152632867,0.9132010456273765,0.3091324155335962,0.9678806281896213,0.37104716844493796,0.9996696493942215
0,Patient_10014,0.9020455775252593,0.9974622345803029,4.242640687119285,1.0,0.9040584992887625,0.9974046999669082,0.9974046999669082,0.9040584992887625,0.5791563285491879,0.9574716726998618,0.9000415995468305,0.9975197758317709
0,Patient_33517,0.7893467159711217,0.9986514804632063,11.090536506409418,0.0,0.9340515085847642,0.9976620516558093,0.9976620516558093,0.9340515085847642,0.45777319686491913,0.9807978227520329,0.6834634384338598,0.9996428737458831
0,Patient_102016,0.7503783385823551,0.9989704010981938,9.1104335791443,0.0,0.7218477034860845,0.9991332838463345,0.9991332838463345,0.7218477034860845,0.4297693957236367,0.9822574136340171,0.781257097433568,0.9988075714490053
0,7_19_4,0.8239647662610257,0.9991836759495654,8.06225774829855,0.0,0.7724294813466788,0.9994929108828866,0.9994929108828866,0.7724294813466788,0.5665279233695504,0.9882884037930421,0.8828683601570422,0.9988746323065797
0,Patient_98817,0.7730459256413855,0.9929023716285226,15.524174696260024,3.605551275463989,0.7943494976867402,0.9920703041911502,0.9920703041911502,0.7943494976867402,0.24218514941902294,0.9242816305290564,0.752855185015989,0.9937358359777466
0,Patient_43414,0.6400040903427546,0.9923487764202051,62.13694553162394,4.0,0.816628552984885,0.9878079787684049,0.9878079787684049,0.816628552984885,0.34284999532175703,0.9459985738035033,0.5261958493738661,0.996931513523887
0,664_18_4,0.9022695761134714,0.9992561986315883,2.8284271247461903,0.0,0.9519227760568229,0.9988596675888152,0.9988596675888152,0.9519227760568229,0.7274284408259645,0.9879674708628609,0.8575394979775344,0.9996530446321443
0,Patient_103614,0.5469741018809062,0.9957809060179448,49.52776998815917,2.0,0.9357283771155643,0.9919428773813056,0.9919428773813056,0.9357283771155643,0.21810726680649384,0.9622295105848643,0.3864295147762551,0.999648750243151
